N_GEO_1,C,36,N_OBECKOD,N,9,2,N_OBEC,C,37,N_CASTOBCE,N,9,2,N_KU,N,9,2,N_CASTOBC2,C,37,N_ZSJKOD,N,9,2,N_ZSJ,C,36,N_OBVYKLEB,N,8,2,N_TRVALEB,N,8,2,N_KRAJKOD,C,5,N_KRAJ,C,15,N_OKRESKOD,C,6,N_OKRES,C,19,N_ORPKOD,N,7,2,N_ORP,C,32,N_OOP,C,32,N_OOPMOP,C,33,N_AREAKM2,C,13
Touškov,549592,Mirovice,167886,767883,Touškov,167886,Touškov,21,26,CZ031,Jihočeský,CZ0314,Písek,3108,Písek,OOP Čimelice,OOP Čimelice,1.4411564141
Dolní Hluboká,538337,Krásno,73814,673781,Krásno,73784,Dolní Hluboká,33,31,CZ041,Karlovarský,CZ0413,Sokolov,4107,Sokolov,OOP Horní Slavkov,OOP Horní Slavkov,5.2358850963
Léno,578045,Krásný Les,73920,673935,Krásný Les,73938,Léno,3,1,CZ041,Karlovarský,CZ0412,Karlovy Vary,4106,Ostrov,OOP Ostrov,OOP Ostrov,1.2603619598
Rohy,591602,Rohy,140538,740535,Rohy,140538,Rohy,118,123,CZ063,Vysočina,CZ0634,Třebíč,6113,Třebíč,OOP Třebíč,OOP Třebíč,6.4002691956
Petrovice,553484,Skorošice,148423,748421,Petrovice,148423,Petrovice,68,75,CZ071,Olomoucký,CZ0711,Jeseník,7102,Jeseník,OOP Javorník,OOP Javorník,11.1196996396
Lesní Albrechtice,506451,Březová,80187,680184,Lesní Albrechtice,80187,Lesní Albrechtice,254,257,CZ080,Moravskoslezský,CZ0805,Opava,8122,Vítkov,OOP Hradec nad Moravicí,OOP Hradec nad Moravicí,19.797399499
Slavíkovice,553531,Černíkov,150207,750204,Slavíkovice,150207,Slavíkovice,91,88,CZ032,Plzeňský,CZ0322,Klatovy,3205,Klatovy,OOP Kdyně,OOP Kdyně,3.3679477667
Prosenická Lhota,541133,Prosenická Lhota,133345,733342,Prosenická Lhota,133345,Prosenická Lhota,146,160,CZ020,Středočeský,CZ020B,Příbram,2123,Sedlčany,OOP Sedlčany,OOP Sedlčany,3.9060437834
Prosenice,541133,Prosenická Lhota,133337,733342,Prosenice,133337,Prosenice,79,85,CZ020,Středočeský,CZ020B,Příbram,2123,Sedlčany,OOP Sedlčany,OOP Sedlčany,1.2253013602
Klimětice,541133,Prosenická Lhota,133311,733342,Klimětice,133311,Klimětice,51,54,CZ020,Středočeský,CZ020B,Příbram,2123,Sedlčany,OOP Sedlčany,OOP Sedlčany,2.1704116475
Břišejov,541133,Prosenická Lhota,133302,733342,Břišejov,133302,Břišejov,22,18,CZ020,Středočeský,CZ020B,Příbram,2123,Sedlčany,OOP Sedlčany,OOP Sedlčany,1.200509152
Horní Lochov,572900,Holín,41254,641251,Horní Lochov,41254,Horní Lochov,53,54,CZ052,Královéhradecký,CZ0522,Jičín,5207,Jičín,OOP Jičín,OOP Jičín,3.3081118087
Verneřice,567558,Hrob,48143,648141,Verneřice,48143,Verneřice,353,366,CZ042,Ústecký,CZ0426,Teplice,4213,Teplice,OOP Duchcov,OOP Duchcov,2.616205244
Bohdalec,595284,Bohdalec,6025,606022,Bohdalec,6025,Bohdalec,280,290,CZ063,Vysočina,CZ0635,Žďár nad Sázavou,6115,Žďár nad Sázavou,OOP Nové Město na Moravě,OOP Nové Město na Moravě,8.2843989854
Petrovičky,557005,Předslav,134431,734438,Petrovičky,134431,Petrovičky,60,62,CZ032,Plzeňský,CZ0322,Klatovy,3205,Klatovy,OOP Klatovy,OOP Klatovy,3.0014016645
Machová,585491,Machová,89885,689882,Machová,89885,Machová,554,542,CZ072,Zlínský,CZ0724,Zlín,7213,Zlín,OOP Otrokovice,OOP Otrokovice,3.1545456556
Teleč,555029,Bochov,6785,606782,Teleč,6785,Teleč,22,19,CZ041,Karlovarský,CZ0412,Karlovy Vary,4103,Karlovy Vary,OOP Bochov,OOP Bochov,3.0655994112
Modlíkov,569127,Modlíkov,97829,697826,Modlíkov,97829,Modlíkov,172,172,CZ063,Vysočina,CZ0631,Havlíčkův Brod,6102,Havlíčkův Brod,OOP Přibyslav,OOP Havlíčkův Brod,5.0863999448
Kostelík,542415,Slabce,97918,697915,Kostelík,97918,Kostelík,32,32,CZ020,Středočeský,CZ020C,Rakovník,2121,Rakovník,OOP Roztoky,OOP Roztoky,1.8468276989
Modřovice,599751,Modřovice,97969,697966,Modřovice,97969,Modřovice,72,72,CZ020,Středočeský,CZ020B,Příbram,2120,Příbram,OOP Březnice,OOP Březnice,3.1911636238
Mohelnice,558079,Mohelnice,97985,697982,Mohelnice,97985,Mohelnice,70,67,CZ032,Plzeňský,CZ0324,Plzeň-jih,3207,Nepomuk,OOP Nepomuk,OOP Nepomuk,2.9390119447
Mohelno,591173,Mohelno,98051,698059,Mohelno,98051,Mohelno,1368,1392,CZ063,Vysočina,CZ0634,Třebíč,6107,Náměšť nad Oslavou,OOP Hrotovice,OOP Hrotovice,17.5375736573
Těšetiny,556718,Mochtín,98116,698113,Těšetiny,98116,Těšetiny,61,59,CZ032,Plzeňský,CZ0322,Klatovy,3205,Klatovy,OOP Klatovy,OOP Klatovy,3.7556028724
Mokrovraty-u zastávky,540781,Mokrovraty,98205,698202,Mokrovraty,326968,Mokrovraty-u zastávky,35,35,CZ020,Středočeský,CZ020B,Příbram,2107,Dobříš,OOP Dobříš,OOP Dobříš,5.4082653432
Mokrovraty,540781,Mokrovraty,98205,698202,Mokrovraty,98205,Mokrovraty,483,462,CZ020,Středočeský,CZ020B,Příbram,2107,Dobříš,OOP Dobříš,OOP Dobříš,5.3708784497
V Lípách,576522,Mokré,98213,698211,Mokré,98221,V Lípách,31,32,CZ052,Královéhradecký,CZ0524,Rychnov nad Kněžnou,5202,Dobruška,OOP Dobruška,OOP Dobruška,1.0481063296
Mokré,576522,Mokré,98213,698211,Mokré,98213,Mokré,138,128,CZ052,Královéhradecký,CZ0524,Rychnov nad Kněžnou,5202,Dobruška,OOP Dobruška,OOP Dobruška,4.8455543413
Hoříkovice,550361,Lhenice,169331,769339,Hoříkovice,169331,Hoříkovice,16,19,CZ031,Jihočeský,CZ0315,Prachatice,3109,Prachatice,OOP Netolice,OOP Netolice,1.6636801721
Skochovice,539848,Vrané nad Vltavou,185311,785318,Vrané nad Vltavou,319287,Skochovice,185,178,CZ020,Středočeský,CZ020A,Praha-západ,2105,Černošice,OOP Jílové u Prahy,OOP Jílové u Prahy,0.9638117777
U Nové Březové,539848,Vrané nad Vltavou,185311,785318,Vrané nad Vltavou,319279,U Nové Březové,86,81,CZ020,Středočeský,CZ020A,Praha-západ,2105,Černošice,OOP Jílové u Prahy,OOP Jílové u Prahy,0.9000725155
Vrané nad Vltavou,539848,Vrané nad Vltavou,185311,785318,Vrané nad Vltavou,185311,Vrané nad Vltavou,2191,2079,CZ020,Středočeský,CZ020A,Praha-západ,2105,Černošice,OOP Jílové u Prahy,OOP Jílové u Prahy,2.3915456768
Útěchov,572624,Útěchov,175544,775541,Útěchov,175544,Útěchov,265,251,CZ053,Pardubický,CZ0533,Svitavy,5308,Moravská Třebová,OOP Moravská Třebová,OOP Moravská Třebová,5.4819021639
Háj,553336,Třeština,170798,770795,Třeština,325619,Háj,7,9,CZ071,Olomoucký,CZ0715,Šumperk,7106,Mohelnice,OOP Mohelnice,OOP Mohelnice,0.8056451439
Třeština,553336,Třeština,170798,770795,Třeština,170798,Třeština,349,354,CZ071,Olomoucký,CZ0715,Šumperk,7106,Mohelnice,OOP Mohelnice,OOP Mohelnice,4.6243258667
Doubí,539023,Třebeň,169498,769495,Doubí,169498,Doubí,39,40,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Františkovy Lázně,OOP Františkovy Lázně,1.1082320065
Divoky,589195,Zdounky,166642,766640,Divoky,166642,Divoky,119,126,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Morkovice - Slížany,OOP Morkovice - Slížany,3.1828290326
Trotina,579751,Trotina,168611,768618,Trotina,168611,Trotina,78,83,CZ052,Královéhradecký,CZ0525,Trutnov,5203,Dvůr Králové nad Labem,OOP Dvůr Králové nad Labem,OOP Dvůr Králové nad Labem,1.5834958139
Trnové Pole,594954,Trnové Pole,168424,768421,Trnové Pole,168424,Trnové Pole,126,126,CZ064,Jihomoravský,CZ0647,Znojmo,6212,Moravský Krumlov,OOP Hrušovany nad Jevišovkou,OOP Hrušovany nad Jevišovkou,4.4430268782
Trpoměchy,532819,Slaný,168815,768812,Trpoměchy,168815,Trpoměchy,159,147,CZ020,Středočeský,CZ0203,Kladno,2124,Slaný,OOP Slaný,OOP Slaný,2.6560738236
Dolní Maxov,563633,Josefův Důl,61522,661520,Dolní Maxov,61522,Dolní Maxov,255,285,CZ051,Liberecký,CZ0512,Jablonec nad Nisou,5103,Jablonec nad Nisou,OOP Smržovka,OOP Smržovka,1.3539367474
Bratroňov,568929,Krásná Hora,73440,673447,Bratroňov,73440,Bratroňov,28,25,CZ063,Vysočina,CZ0631,Havlíčkův Brod,6102,Havlíčkův Brod,OOP Havlíčkův Brod,OOP Havlíčkův Brod,1.947196504
Vrhaveč,503916,Kostelec,116092,716090,Vrhaveč,116092,Vrhaveč,18,16,CZ032,Plzeňský,CZ0327,Tachov,3213,Stříbro,OOP Stříbro,OOP Stříbro,1.3458827473
Podlesí,577863,Brněnec,320854,609927,Podlesí,320854,Podlesí,40,45,CZ053,Pardubický,CZ0533,Svitavy,5312,Svitavy,OOP Svitavy,OOP Svitavy,0.3120188938
Brněnec,577863,Brněnec,9920,609927,Brněnec,9920,Brněnec,453,446,CZ053,Pardubický,CZ0533,Svitavy,5312,Svitavy,OOP Svitavy,OOP Svitavy,0.8322499603
Vojnín,563323,Radonice,182451,782459,Vojnín,182451,Vojnín,5,5,CZ042,Ústecký,CZ0422,Chomutov,4204,Kadaň,OOP Radonice,OOP Březno,1.5393730524
Třebčín,503657,Lutín,169366,769363,Třebčín,169366,Třebčín,657,667,CZ071,Olomoucký,CZ0712,Olomouc,7107,Olomouc,OOP Lutín,OOP Lutín,3.893186706
Butov,561215,Stříbro,185370,785377,Butov,185370,Butov,12,2,CZ032,Plzeňský,CZ0327,Tachov,3213,Stříbro,OOP Stříbro,OOP Stříbro,1.398753042
Bílavsko,588393,Bystřice pod Hostýnem,4049,604046,Bílavsko,4049,Bílavsko,271,282,CZ072,Zlínský,CZ0721,Kroměříž,7201,Bystřice pod Hostýnem,OOP Bystřice pod Hostýnem,OOP Bystřice pod Hostýnem,6.5857219717
Radkov,552941,Radkov,137961,737968,Radkov,137961,Radkov,151,143,CZ031,Jihočeský,CZ0317,Tábor,3112,Tábor,OOP Mladá Vožice,OOP Mladá Vožice,3.4997744185
Paseka,552941,Radkov,137944,737968,Paseka,137944,Paseka,24,24,CZ031,Jihočeský,CZ0317,Tábor,3112,Tábor,OOP Mladá Vožice,OOP Mladá Vožice,1.8809067537
Dlouhé Mosty,554529,Františkovy Lázně,168882,768880,Dlouhé Mosty,168882,Dlouhé Mosty,26,25,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Františkovy Lázně,OOP Františkovy Lázně,1.2685221162
Deštná,561533,Dubá,190501,790508,Deštná,190501,Deštná,106,78,CZ051,Liberecký,CZ0511,Česká Lípa,5101,Česká Lípa,OOP Doksy,OOP Doksy,5.4074847676
Těšnovice,588296,Kroměříž,166791,766798,Těšnovice,166791,Těšnovice,401,392,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Kroměříž,OOP Kroměříž,3.1225633675
Bitětice,547492,Pelhřimov,84042,684040,Bitětice,84042,Bitětice,32,33,CZ063,Vysočina,CZ0633,Pelhřimov,6110,Pelhřimov,OOP Pelhřimov,OOP Pelhřimov,2.8216116582
Ledec,575054,Choltice,79707,679704,Ledec,79707,Ledec,56,55,CZ053,Pardubický,CZ0532,Pardubice,5311,Přelouč,OOP Přelouč,OOP Přelouč,2.2493115481
Lesonice,591009,Lesonice,80233,680231,Lesonice,80233,Lesonice,436,453,CZ063,Vysočina,CZ0634,Třebíč,6106,Moravské Budějovice,OOP Moravské Budějovice,OOP Moravské Budějovice,8.2477396307
Mistrovice,561878,Nový Oldřichov,107824,707821,Mistrovice,107824,Mistrovice,351,365,CZ051,Liberecký,CZ0511,Česká Lípa,5101,Česká Lípa,OOP Nový Bor,OOP Nový Bor,1.5913001061
Bystřice,563102,Kadaň,407925,661899,Kadaň,61891,Bystřice,1,2,CZ042,Ústecký,CZ0422,Chomutov,4204,Kadaň,OOP Kadaň,OOP Kadaň,1.3516982731
Přední Lhota,555193,Těchlovice,165417,765392,Těchlovice,165395,Přední Lhota,53,56,CZ042,Ústecký,CZ0421,Děčín,4202,Děčín,OOP Děčín - Město,OOP Děčín - Město,1.2573006039
Mířovice,558494,Ves Touškov,180378,780375,Mířovice,180378,Mířovice,41,42,CZ032,Plzeňský,CZ0324,Plzeň-jih,3212,Stod,OOP Stod,OOP Stod,3.6228931887
Zadní Lhota,555193,Těchlovice,165417,765406,Těchlovice,165425,Zadní Lhota,18,18,CZ042,Ústecký,CZ0421,Děčín,4202,Děčín,OOP Děčín - Město,OOP Děčín - Město,0.8504975225
Přerov,555193,Těchlovice,165417,765406,Těchlovice,165409,Přerov,35,29,CZ042,Ústecký,CZ0421,Děčín,4202,Děčín,OOP Děčín - Město,OOP Děčín - Město,0.8096118617
Týček,546534,Týček,191493,791491,Týček,191493,Týček,199,203,CZ032,Plzeňský,CZ0326,Rokycany,3211,Rokycany,OOP Zbiroh,OOP Radnice,3.6693500154
Dolní Lomnice,538426,Kunice,77216,677213,Dolní Lomnice,77216,Dolní Lomnice,80,68,CZ020,Středočeský,CZ0209,Praha-východ,2122,Říčany,OOP Kamenice,OOP Kamenice,2.0436234766
Vidovice,538426,Kunice,77241,677213,Vidovice,77241,Vidovice,307,288,CZ020,Středočeský,CZ0209,Praha-východ,2122,Říčany,OOP Kamenice,OOP Kamenice,1.4223095067
Horní Lomnice,538426,Kunice,77224,677213,Horní Lomnice,77224,Horní Lomnice,19,16,CZ020,Středočeský,CZ0209,Praha-východ,2122,Říčany,OOP Kamenice,OOP Kamenice,0.959540931
Hanušov,555428,Ostrov,78280,678287,Hanušov,78280,Hanušov,0,0,CZ041,Karlovarský,CZ0412,Karlovy Vary,4106,Ostrov,OOP Ostrov,OOP Ostrov,2.5215804794
Bučina,579963,Bučina,15156,615153,Bučina,15156,Bučina,208,210,CZ053,Pardubický,CZ0534,Ústí nad Orlicí,5314,Vysoké Mýto,OOP Vysoké Mýto,OOP Vysoké Mýto,3.8261640786
Kračín,559482,Tis u Blatna,167070,767077,Kračín,167070,Kračín,12,13,CZ032,Plzeňský,CZ0325,Plzeň-sever,3206,Kralovice,OOP Kralovice,OOP Kralovice,2.9042570804
Dřevce,565776,Třebívlice,154075,754072,Dřevce,154075,Dřevce,25,14,CZ042,Ústecký,CZ0423,Litoměřice,4208,Lovosice,OOP Lovosice,OOP Lovosice,0.6491896447
Trávník,588296,Kroměříž,166812,766810,Trávník,166812,Trávník,358,365,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Kroměříž,OOP Kroměříž,4.2544536204
Trávnické Zahrady,588296,Kroměříž,166812,766810,Trávník,166804,Trávnické Zahrady,134,130,CZ072,Zlínský,CZ0721,Kroměříž,7203,Kroměříž,OOP Kroměříž,OOP Kroměříž,1.7664487811
Zbožíčko,599697,Zbožíčko,191680,791687,Zbožíčko,191680,Zbožíčko,189,205,CZ020,Středočeský,CZ0208,Nymburk,2118,Nymburk,OOP Milovice,OOP Milovice,4.2798065708
Třískolupy,561151,Přimda,171123,771121,Třískolupy,171123,Třískolupy,79,82,CZ032,Plzeňský,CZ0327,Tachov,3215,Tachov,OOP Bor u Tachova,OOP Bor u Tachova,3.791476343
Kydliny,555771,Klatovy,78395,678392,Kydliny,78395,Kydliny,85,89,CZ032,Plzeňský,CZ0322,Klatovy,3205,Klatovy,OOP Klatovy,OOP Klatovy,3.1094807349
Lačnov,543098,Lačnov,78867,678864,Lačnov,78867,Lačnov,894,880,CZ072,Zlínský,CZ0723,Vsetín,7212,Vsetín,OOP Horní Lideč,OOP Horní Lideč,15.3657260496
Horní Kamenice,533068,Vraný,88935,688932,Horní Kamenice,88935,Horní Kamenice,46,46,CZ020,Středočeský,CZ0203,Kladno,2124,Slaný,OOP Zlonice,OOP Zlonice,1.8412797135
Svatá Kateřina,582476,Šebrov-Kateřina,162256,762253,Svatá Kateřina,162256,Svatá Kateřina,190,192,CZ064,Jihomoravský,CZ0641,Blansko,6201,Blansko,OOP Blansko,OOP Blansko,2.2346422497
Leština,571695,Leština,80501,680508,Leština,80501,Leština,118,127,CZ053,Pardubický,CZ0534,Ústí nad Orlicí,5314,Vysoké Mýto,OOP Skuteč,OOP Skuteč,4.9280598632
Janov,561860,Nový Bor,150622,750620,Janov,150622,Janov,270,236,CZ051,Liberecký,CZ0511,Česká Lípa,5106,Nový Bor,OOP Nový Bor,OOP Nový Bor,1.1083046873
Žerůtky,582778,Žerůtky,196657,796654,Žerůtky,196657,Žerůtky,56,60,CZ064,Jihomoravský,CZ0641,Blansko,6202,Boskovice,OOP Boskovice,OOP Boskovice,2.9666853841
Plavno,578045,Krásný Les,73920,673943,Krásný Les,73946,Plavno,0,0,CZ041,Karlovarský,CZ0412,Karlovy Vary,4106,Ostrov,OOP Ostrov,OOP Ostrov,4.5328753149
Třískolupy,566951,Výškov,123188,771139,Počerady,171131,Třískolupy,0,0,CZ042,Ústecký,CZ0424,Louny,4207,Louny,OOP Postoloprty,OOP Postoloprty,3.3847090935
Taneček,562114,Stvolínky,158666,758647,Taneček,158666,Taneček,19,23,CZ051,Liberecký,CZ0511,Česká Lípa,5101,Česká Lípa,OOP Žandov,OOP Žandov,1.0696085294
Stvolínecké Petrovice,562114,Stvolínky,158640,758647,Stvolínecké Petrovice,158640,Stvolínecké Petrovice,4,4,CZ051,Liberecký,CZ0511,Česká Lípa,5101,Česká Lípa,OOP Žandov,OOP Žandov,1.6288532613
Kolné,562114,Stvolínky,158623,758647,Kolné,158623,Kolné,9,12,CZ051,Liberecký,CZ0511,Česká Lípa,5101,Česká Lípa,OOP Žandov,OOP Žandov,0.7066038611
Dlouhá Louka,558028,Lužany,89176,689173,Dlouhá Louka,89176,Dlouhá Louka,97,80,CZ032,Plzeňský,CZ0324,Plzeň-jih,3210,Přeštice,OOP Přeštice,OOP Přeštice,2.3961128547
Hradiště,593711,Znojmo,412741,793426,Znojmo,193429,Hradiště,417,393,CZ064,Jihomoravský,CZ0647,Znojmo,6220,Znojmo,OOP Znojmo,OOP Znojmo,8.0359449724
Hanov,561011,Lestkov,80306,680303,Hanov,80306,Hanov,13,13,CZ032,Plzeňský,CZ0327,Tachov,3215,Tachov,OOP Konstantinovy Lázně,OOP Konstantinovy Lázně,7.0780690712
Tuřanka,583952,Šlapanice,412040,762792,Šlapanice,313530,Tuřanka,0,0,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,5.7771487138
Široká pole,583952,Šlapanice,412040,762792,Šlapanice,313521,Široká pole,0,0,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,3.9964901252
Cihelna,583952,Šlapanice,412040,762792,Šlapanice,313513,Cihelna,1,1,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,0.5855764543
Záhumenice,583952,Šlapanice,412040,762792,Šlapanice,313483,Záhumenice,1790,1794,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,0.5228731924
Dlouhá,583952,Šlapanice,412040,762792,Šlapanice,313475,Dlouhá,1133,1130,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,0.5591371124
Padělky,583952,Šlapanice,412040,762792,Šlapanice,313505,Padělky,39,28,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,0.4333598872
Sídliště Brněnská,583952,Šlapanice,412040,762792,Šlapanice,313491,Sídliště Brněnská,2241,2184,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,0.4903289285
Šlapanice-střed,583952,Šlapanice,412040,762792,Šlapanice,162795,Šlapanice-střed,1567,1516,CZ064,Jihomoravský,CZ0643,Brno-venkov,6216,Šlapanice,OOP Šlapanice,OOP Šlapanice,0.520775296
Chodovská Huť,554880,Tři Sekery,170810,770817,Chodovská Huť,170810,Chodovská Huť,107,81,CZ041,Karlovarský,CZ0411,Cheb,4105,Mariánské Lázně,OOP Mariánské Lázně,OOP Mariánské Lázně,12.3690676479
Trnová,565431,Polepy,82864,682870,Libínky,82872,Trnová,37,35,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Štětí,OOP Štětí,1.8816927568
Třebeň,539023,Třebeň,169561,769568,Třebeň,169561,Třebeň,202,212,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Františkovy Lázně,OOP Františkovy Lázně,2.9347399492
Vokov,539023,Třebeň,169579,769576,Vokov,169579,Vokov,1,4,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Františkovy Lázně,OOP Františkovy Lázně,2.0438866488
Jestřebí,582239,Rájec-Jestřebí,138894,738891,Jestřebí,138894,Jestřebí,917,908,CZ064,Jihomoravský,CZ0641,Blansko,6201,Blansko,OOP Blansko,OOP Blansko,3.3166125211
Velký Dvůr,584801,Pohořelice,124869,724866,Pohořelice,124877,Velký Dvůr,204,193,CZ064,Jihomoravský,CZ0643,Brno-venkov,6213,Pohořelice,OOP Pohořelice,OOP Pohořelice,10.0338915273
Pohořelice,584801,Pohořelice,124869,724866,Pohořelice,124869,Pohořelice,3881,3843,CZ064,Jihomoravský,CZ0643,Brno-venkov,6213,Pohořelice,OOP Pohořelice,OOP Pohořelice,19.1480243679
Újezdec,536652,Smilovice,173592,773590,Újezdec,173592,Újezdec,59,62,CZ020,Středočeský,CZ0207,Mladá Boleslav,2115,Mladá Boleslav,OOP Dobrovice,OOP Dobrovice,2.0317094483
Píšťany,542539,Píšťany,194336,794333,Píšťany,194336,Píšťany,225,211,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Litoměřice,OOP Litoměřice,2.8140591484
Mrákov,553981,Mrákov,100072,700070,Mrákov,100072,Mrákov,480,482,CZ032,Plzeňský,CZ0321,Domažlice,3202,Domažlice,OOP Domažlice,OOP Domažlice,4.0265750104
Velká Javorská,562297,Žandov,178390,778397,Velká Javorská,178390,Velká Javorská,36,33,CZ051,Liberecký,CZ0511,Česká Lípa,5101,Česká Lípa,OOP Žandov,OOP Žandov,4.0852208905
Teplice nad Bečvou,519031,Teplice nad Bečvou,166286,766283,Teplice nad Bečvou,166286,Teplice nad Bečvou,376,347,CZ071,Olomoucký,CZ0714,Přerov,7101,Hranice,OOP Hranice,OOP Hranice,3.7560871209
Roviny,582786,Brno,54135,654132,Chrlice,313327,Roviny,60,53,CZ064,Jihomoravský,CZ0642,Brno-město,6203,Brno,,OOP Brno - Komárov,2.5869176198
U přerovské trati,582786,Brno,54135,654132,Chrlice,303984,U přerovské trati,0,0,CZ064,Jihomoravský,CZ0642,Brno-město,6203,Brno,,OOP Brno - Komárov,4.6831119704
Splaviska,582786,Brno,54135,654132,Chrlice,303976,Splaviska,0,0,CZ064,Jihomoravský,CZ0642,Brno-město,6203,Brno,,OOP Brno - Komárov,0.7854002862
Chrlice,582786,Brno,54135,654132,Chrlice,54135,Chrlice,3662,3441,CZ064,Jihomoravský,CZ0642,Brno-město,6203,Brno,,OOP Brno - Komárov,1.4374773933
Nedvězí,540871,Rohle,102369,702366,Nedvězí,102369,Nedvězí,84,85,CZ071,Olomoucký,CZ0715,Šumperk,7113,Zábřeh,OOP Šumperk,OOP Šumperk,3.196543707
Záryby,535362,Záryby,191019,791016,Záryby,191019,Záryby,671,661,CZ020,Středočeský,CZ0209,Praha-východ,2103,Brandýs nad Labem-Stará Boleslav,OOP Kostelec nad Labem,OOP Kostelec nad Labem,5.1204415947
Stonařov,587931,Stonařov,155608,755605,Stonařov,155608,Stonařov,1022,1039,CZ063,Vysočina,CZ0632,Jihlava,6105,Jihlava,OOP Třešť,OOP Třešť,9.787539451
Velké Hostěrádky,584991,Velké Hostěrádky,178802,778800,Velké Hostěrádky,178802,Velké Hostěrádky,456,463,CZ064,Jihomoravský,CZ0644,Břeclav,6207,Hustopeče,OOP Hustopeče,OOP Hustopeče,10.5765590587
Nová Ves,584801,Pohořelice,105660,705667,Nová Ves,105660,Nová Ves,332,327,CZ064,Jihomoravský,CZ0643,Brno-venkov,6213,Pohořelice,OOP Pohořelice,OOP Pohořelice,7.6029620798
Strmilov,547239,Strmilov,156965,756962,Strmilov,156965,Strmilov,1081,1099,CZ031,Jihočeský,CZ0313,Jindřichův Hradec,3105,Jindřichův Hradec,OOP Jindřichův Hradec,OOP Jindřichův Hradec,14.9320223355
Šardičky,593150,Kojátky,198447,798444,Šardičky,198447,Šardičky,83,65,CZ064,Jihomoravský,CZ0646,Vyškov,6205,Bučovice,OOP Bučovice,OOP Bučovice,2.6961306899
Keply,556181,Hartmanice,318116,799009,Keply,318116,Keply,25,28,CZ032,Plzeňský,CZ0322,Klatovy,3214,Sušice,OOP Sušice,OOP Sušice,3.2078569435
Kochánov III,556181,Hartmanice,318116,799009,Keply,199001,Kochánov III,0,0,CZ032,Plzeňský,CZ0322,Klatovy,3214,Sušice,OOP Sušice,OOP Sušice,7.3163569319
Mistřice II,592382,Mistřice,96083,696099,Mistřice,96091,Mistřice II,0,0,CZ072,Zlínský,CZ0722,Uherské Hradiště,7207,Uherské Hradiště,OOP Uherské Hradiště,OOP Uherské Hradiště,0.533834283
Zelený Háj,539074,Vojtanov,184641,784648,Zelený Háj,184641,Zelený Háj,4,5,CZ041,Karlovarský,CZ0411,Cheb,4102,Cheb,OOP Františkovy Lázně,OOP Františkovy Lázně,2.1171637714
U Zahořanského potoka,599735,Březová-Oleško,194042,794040,Oleško,326704,U Zahořanského potoka,20,19,CZ020,Středočeský,CZ020A,Praha-západ,2105,Černošice,OOP Jílové u Prahy,OOP Jílové u Prahy,0.2972296144
Oleško,599735,Březová-Oleško,194042,794040,Oleško,194042,Oleško,396,369,CZ020,Středočeský,CZ020A,Praha-západ,2105,Černošice,OOP Jílové u Prahy,OOP Jílové u Prahy,2.8030066348
Plánská Huť,554880,Tři Sekery,170810,770833,Chodovská Huť,170836,Plánská Huť,14,18,CZ041,Karlovarský,CZ0411,Cheb,4105,Mariánské Lázně,OOP Mariánské Lázně,OOP Mariánské Lázně,1.9424574548
Raková,585998,Zádveřice-Raková,189731,789739,Raková,189731,Raková,194,197,CZ072,Zlínský,CZ0724,Zlín,7211,Vizovice,OOP Vizovice,OOP Vizovice,2.5313494271
Mokřiny,554499,Aš,98272,698270,Mokřiny,98272,Mokřiny,557,574,CZ041,Karlovarský,CZ0411,Cheb,4101,Aš,OOP Aš,OOP Aš,3.4110814211
Cikháj,588016,Cikháj,160652,760650,Cikháj,160652,Cikháj,97,105,CZ063,Vysočina,CZ0635,Žďár nad Sázavou,6115,Žďár nad Sázavou,OOP Žďár nad Sázavou,OOP Žďár nad Sázavou,21.3462914505
Velké Žernoseky,565857,Velké Žernoseky,179451,779458,Velké Žernoseky,179451,Velké Žernoseky,473,497,CZ042,Ústecký,CZ0423,Litoměřice,4205,Litoměřice,OOP Litoměřice,OOP Litoměřice,2.9593744301
